threshold,precision,recall,f1,routed_count,routed_rate,heavy_call_reduction,tn,fp,fn,tp,model_name,model_role
0.4174566530046551,0.1073959737379886,0.7967741935483871,0.18927928273113911,22999,0.25963807136970685,0.7403619286302932,64952,20529,630,2470,SmallRandomForest,light
0.41590110755091736,0.10687780462547462,0.7990322580645162,0.18853706804688689,23176,0.2616362425350809,0.7383637574649191,64782,20699,623,2477,SmallRandomForest,light
0.41444566621077455,0.10625080330748468,0.8,0.18758745887069322,23341,0.26349894446890415,0.7365010555310958,64620,20861,620,2480,SmallRandomForest,light
0.41303975807156634,0.10555201021059349,0.8003225806451613,0.18650629580905845,23505,0.2653503573000982,0.7346496426999019,64457,21024,619,2481,SmallRandomForest,light
0.41166586060680416,0.10511855953336996,0.802258064516129,0.1858813857020068,23659,0.26708887910499995,0.7329111208950001,64309,21172,613,2487,SmallRandomForest,light
0.4101164713130611,0.104474479516454,0.8029032258064516,0.18489080374387165,23824,0.2689515810388232,0.7310484189611768,64146,21335,611,2489,SmallRandomForest,light
0.40865365125566977,0.10391559984988116,0.8038709677419354,0.18404047117905542,23981,0.27072397015161265,0.7292760298483874,63992,21489,608,2492,SmallRandomForest,light
0.4070962137200433,0.10345970582142117,0.805483870967742,0.1833669910042225,24135,0.2724624919565144,0.7275375080434856,63843,21638,603,2497,SmallRandomForest,light
0.40522587695989093,0.10295994401218558,0.8067741935483871,0.18261472746522583,24291,0.27422359196667456,0.7257764080333254,63691,21790,599,2501,SmallRandomForest,light
0.4034676513061713,0.10256515157713865,0.8087096774193548,0.18204262426024762,24443,0.27593953556631784,0.7240604644336821,63545,21936,593,2507,SmallRandomForest,light
0.40194566936701187,0.10204081632653061,0.8096774193548387,0.18124052278142827,24598,0.2776893464738488,0.7223106535261512,63393,22088,590,2510,SmallRandomForest,light
0.40035140267886343,0.10147444960614017,0.8103225806451613,0.18036259199425597,24755,0.2794617355866382,0.7205382644133618,63238,22243,588,2512,SmallRandomForest,light
